ip,label,feat_query_count,feat_ip_count,feat_ns_count,feat_isns_domain,feat_soadomain_count,feat_issoa_domain,feat_duration,feat_ip_duration,feat_ip_query,feat_ip_apexcount,number of whois records,number of inetnums,size of the maximum intentum,size of the minimum intentum,netTypes,number of owners,most recent update,#resolutions,#res_apexes,detected_urls,detected_urls_pos,detected_apexes,detected_fqdns,undetected_urls,undetected_apexes,undetected_fqdns,det_comm_files,undet_comm_files,det_download, undet_download, det_referrer, undet_referrer,subnet,asn
191.239.116.211,1.0,-0.1088990621411058,-0.3775874310386891,0.3359242382905595,0.0620532057604075,-0.1643694599772435,-0.9359294097094876,-0.1634538338564543,0.335103721350142,-0.0184931271017075,-0.546778576416177,-0.888134640861691,-0.1053209523218134,1.611328250259094,1.6127713405360558,2.0,-0.8896071423929532,-0.2302348636972975,-0.6551825484369218,-0.5799085882213144,-0.5206830303496087,1.4017325794326383,-0.4140644700972098,-0.4430215428902062,-0.6038577926982565,-0.5554493321487757,-0.5914456684098596,-0.3981276604286983,0.0,-0.1397655473798329,-0.4906736184001433,-0.0669060407810662,-0.0982845326855521,-0.1311092709155996,2.243764586890899
178.18.254.229,1.0,-0.1090559640191143,-0.3801918903828834,-0.8187459408022363,0.0620532057604075,-1.008732842253117,-0.9359294097094876,-1.7583327501316617,0.386702873614596,-0.0184884924173046,-0.5403893164147054,0.0932797751804933,-0.1053209523218134,1.611328250259094,1.6127713405360558,3.0,0.0936788381662565,-2.122661572199639,-0.6575942010773531,-0.5766347071851049,-0.5206830303496087,0.6534669453448683,-0.4140644700972098,-0.4430215428902062,-0.5577560182571051,-0.4409827626474599,-0.4567967095877838,-0.3981276604286983,0.0,-0.2337585630647204,-0.3627818312958594,5.509883417544976,0.3173292584968002,-0.3780357704864562,1.686262821557062
154.83.16.158,1.0,-0.1090460302963183,-0.3801918903828834,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,1.3747662982668507,-0.2425517030733321,0.3838323318624009,-0.0184900294898534,-0.5451812614158091,-0.888134640861691,-0.1053209523218134,1.611328250259094,1.6127713405360558,1.0,-0.8896071423929532,-1.0391071700061174,-0.6817107274816665,-0.6028257554747806,-0.5465119951957329,-0.2818650972648446,-0.4140644700972098,-0.4430215428902062,-0.6960613415805591,-0.5554493321487757,-0.5914456684098596,-0.3981276604286983,0.0,-0.2337585630647204,-0.4906736184001433,-0.0669060407810662,-0.0982845326855521,-0.6012168839903406,-0.5955821232216086
104.131.181.4,1.0,-0.1085842395417252,-0.3801918903828834,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,1.3747662982668507,0.971654738551514,-2.8613725892812565,-0.0184936081702151,-0.5483758914165449,1.0746941912226775,-0.1053209523218134,-0.7514684204712566,-0.7477468757162261,4.0,1.076964818725466,0.9498216749520898,-0.6889456854029604,-0.612647398583409,-0.5206830303496087,1.5887989879545812,-0.4140644700972098,-0.4430215428902062,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.3981276604286983,0.0,-0.2337585630647204,-0.4480430226987153,-0.0669060407810662,0.109522362905624,-1.188967017559412,-0.6291626389113075
187.189.228.25,1.0,-0.1072060501236597,-0.3801918903828834,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,1.3747662982668507,0.354712658544353,0.3999069197845353,-0.0182147175029433,-0.5483758914165449,-0.888134640861691,-0.1053209523218134,1.611328250259094,1.6127713405360558,2.0,-0.8896071423929532,-0.2302348636972975,-0.6937689906838231,-0.6159212796196184,-0.4948540655034845,0.9652442928814392,-0.3455122033177161,-0.3887013723241175,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.3981276604286983,0.0,-0.2337585630647204,-0.4906736184001433,-0.0669060407810662,-0.0982845326855521,-0.1619830569637253,0.1673150293404844
185.194.142.226,1.0,-0.1087560165328436,-0.3801918903828834,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,1.3747662982668507,0.9264271082842348,-0.2931190972794499,-0.0184934908364327,-0.546778576416177,-0.888134640861691,-0.1053209523218134,1.611328250259094,1.6127713405360558,3.0,-0.8896071423929532,-0.4743157499331408,-0.6913573380433918,-0.612647398583409,-0.5206830303496087,1.5887989879545812,-0.4140644700972098,-0.4430215428902062,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.3981276604286983,0.0,-0.2337585630647204,-0.4906736184001433,-0.0669060407810662,-0.0982845326855521,-0.1945791409938744,-0.3122668986162844
141.255.161.126,1.0,-0.1088157716961241,-0.3697740530061063,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,1.3747662982668507,0.3443406654697796,-1.5593584641481253,-0.0184827195952129,-0.5483758914165449,-0.888134640861691,-0.1053209523218134,1.611328250259094,1.6127713405360558,7.0,-0.8896071423929532,-1.3271709712103053,-0.6334776746730398,-0.5537175399316387,-0.2882223467344911,1.3167023937408464,-0.2084076697587285,-0.1714206900597631,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.3165877908302402,0.0,-0.1397655473798329,-0.4906736184001433,-0.0669060407810662,-0.0982845326855521,-0.7117310045035178,1.7097365800974342
104.236.228.230,1.0,-0.1085842395417252,-0.3801918903828834,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,1.3747662982668507,0.971654738551514,-2.861372093847747,-0.0184936199035933,-0.5483758914165449,1.0746941912226775,-0.1053209523218134,-0.7514684204712566,-0.7477468757162261,4.0,1.076964818725466,0.9498216749520898,-0.6937689906838231,-0.6159212796196184,-0.5206830303496087,1.5887989879545812,-0.4140644700972098,-0.4430215428902062,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.3981276604286983,0.0,-0.2337585630647204,-0.4480430226987153,-0.0669060407810662,-0.0982845326855521,-1.134762472736282,-0.6291626389113075
178.255.40.29,1.0,-0.108578126481543,-0.3801918903828834,0.7208142979881582,0.0620532057604075,-0.1643694599772435,-0.9359294097094876,0.3212450956619527,0.3447059659083349,-0.0183189920353193,-0.5483758914165449,-0.888134640861691,-0.1053209523218134,1.611328250259094,1.6127713405360558,3.0,-0.8896071423929532,-1.4609648164404077,-0.6937689906838231,-0.6159212796196184,-0.5206830303496087,0.2793341283009831,-0.4140644700972098,-0.4430215428902062,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.3981276604286983,0.0,-0.2337585630647204,-0.4480430226987153,-0.0669060407810662,-0.0982845326855521,-0.3722469356024329,-0.3259599244315015
180.210.207.119,1.0,-0.1090239978085785,-0.3801918903828834,-0.7417679288627165,0.0620532057604075,-0.1643694599772435,1.143696727469217,0.0355272990716934,0.4020670098845648,-0.0183688119593058,-0.4733020863992546,2.056108607264862,-0.1053209523218134,1.611328250259094,1.6127713405360558,0.0,2.060250799284676,0.4118615978175516,1.7154719971070786,0.4349945330036166,2.010555524570561,2.3071339966788407,0.819876331933678,1.0236230623941864,1.5859764932564315,0.9707715945354348,1.2599775153936823,-0.3573577256294692,0.0,9.165543005424029,3.7723859517426512,0.6766658869957393,0.9407499452703288,-0.2702645689816868,1.4534813826983723
202.4.106.74,1.0,-0.1090311042410403,5.599646763887181,1.4905944173833554,0.0620532057604075,-0.1643694599772435,1.3747662982668507,0.8082841470177957,-2.8191257353696137,-0.0184932796356245,-0.5483758914165449,-0.888134640861691,-0.1053209523218134,1.611328250259094,1.6127713405360558,0.0,-0.8896071423929532,-1.7417010585440649,-0.6937689906838231,-0.6159212796196184,-0.5206830303496087,2.337064622042351,-0.4140644700972098,-0.4430215428902062,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.3573577256294692,0.0,-0.2337585630647204,-0.4906736184001433,-0.0669060407810662,-0.0982845326855521,0.1455747104557748,0.2083941067861356
104.131.38.113,1.0,-0.1090605997564191,-0.3801918903828834,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,1.3747662982668507,-2.747500420107816,-1.2093324604609068,-0.0184936081702151,-0.5483758914165449,1.0746941912226775,-0.1053209523218134,-0.7514684204712566,-0.7477468757162261,4.0,1.076964818725466,0.9498216749520898,-0.6383009799539024,-0.5668130640764766,-0.5206830303496087,-0.2818650972648446,-0.4140644700972098,-0.4430215428902062,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.3981276604286983,0.0,-0.2337585630647204,-0.4480430226987153,-0.0669060407810662,-0.0982845326855521,-1.1886959150992784,-0.6291626389113075
186.234.249.196,1.0,-0.1085842395417252,-0.3801918903828834,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,1.3747662982668507,0.971654738551514,-2.861372093847747,-0.0184936199035933,-0.5483758914165449,-0.888134640861691,-0.1053209523218134,1.611328250259094,1.6127713405360558,2.0,-0.8896071423929532,-0.2302348636972975,-0.6961806433242544,-0.6191951606558278,-0.5465119951957329,3.085330256130122,-0.4140644700972098,-0.4430215428902062,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.3981276604286983,0.0,-0.2337585630647204,-0.4906736184001433,0.3048799231073365,0.109522362905624,-0.1650449200428784,-0.3647568309079497
152.32.192.136,1.0,-0.1090555564817688,-0.3801918903828834,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,-0.9359294097094876,-3.1031191842250863,-1.3937905305819214,-0.0184932209687333,-0.5483758914165449,1.0746941912226775,-0.1053209523218134,-0.7561013551197475,-0.7523753428069169,8.0,1.076964818725466,0.5332544868073398,-0.6648291589986471,-0.5930041123661522,-0.4948540655034845,0.3416895978082972,-0.3455122033177161,-0.3887013723241175,-0.626908679918832,-0.4791382858145651,-0.5241211889988217,-0.3981276604286983,0.0,-0.2337585630647204,-0.3201512355944315,-0.0669060407810662,-0.0982845326855521,-0.6260785743049211,-0.76641892148765
165.227.84.172,1.0,-0.1088043861215348,-0.3801918903828834,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,0.2194184442786815,0.944693430741012,0.6918094073248942,-0.0184908038928169,-0.546778576416177,1.0746941912226775,-0.1053209523218134,-0.7514684204712566,-0.7477468757162261,4.0,1.076964818725466,0.9498216749520898,-0.6817107274816665,-0.6093735175471995,-0.4948540655034845,1.9629318049984663,-0.4140644700972098,-0.3887013723241175,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.3981276604286983,0.0,-0.2337585630647204,-0.4054124269972873,-0.0669060407810662,-0.0982845326855521,-0.4979746882901515,-0.6291626389113075
103.84.159.20,1.0,-0.1075720696020659,-0.3333116221873864,-0.048965821407039,0.0620532057604075,4.901810833677998,-0.9359294097094876,0.3306600266626038,0.4001348191987586,-0.018476841172717,-0.5483758914165449,0.0932797751804933,-0.1053209523218134,1.611328250259094,1.6127713405360558,0.0,0.0936788381662565,-0.5462726846084164,-0.6889456854029604,-0.612647398583409,-0.5206830303496087,0.0922677197790405,-0.4140644700972098,-0.4430215428902062,1.5859764932564315,-0.5554493321487757,-0.5577834287043406,-0.3981276604286983,0.0,-0.2337585630647204,-0.3627818312958594,-0.0669060407810662,-0.0982845326855521,-1.261909526538816,-0.8361881482604226
123.31.29.131,1.0,-0.1089268110678612,-0.3801918903828834,-0.3788715868621236,0.0620532057604075,-0.8881095019279925,-0.2757306360019623,0.461366133277435,0.7123235749228002,-0.0184308463300352,-0.5387920014143376,-0.888134640861691,-0.1053209523218134,1.611328250259094,1.6127713405360558,0.0,-0.8896071423929532,-2.5299411798746334,-0.6696524642795098,-0.5962779934023617,-0.4948540655034845,0.591111475837554,-0.3455122033177161,-0.3887013723241175,-0.4194506949336511,-0.4028272394803546,-0.4567967095877838,-0.3981276604286983,0.0,-0.2337585630647204,-0.4480430226987153,-0.0669060407810662,-0.0982845326855521,-0.8954108948456211,-0.7491396270065428
111.93.71.218,1.0,-0.1090369116482133,-0.3801918903828834,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,-0.9359294097094876,0.2984055065285892,0.3705670996540777,-0.0184917894965886,-0.5483758914165449,-0.888134640861691,-0.1053209523218134,1.611328250259094,1.6127713405360558,0.0,-0.8896071423929532,-2.4922477397088887,-0.6889456854029604,-0.612647398583409,2.010555524570561,0.9939278088548038,-0.4140644700972098,-0.4430215428902062,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.3981276604286983,0.0,-0.2337585630647204,-0.4906736184001433,-0.0669060407810662,-0.0982845326855521,-0.954431495137002,1.4642401886960426
68.183.156.109,1.0,-0.1088088180901669,-0.3801918903828834,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,0.2194184442786815,0.9022928109261176,0.7136974120437592,-0.0184899473562057,-0.546778576416177,2.056108607264862,-0.1053209523218134,-0.7514684204712566,-0.7477468757162261,4.0,2.060250799284676,0.9498216749520898,-0.6720641169199412,-0.5962779934023617,-0.5206830303496087,-0.2818650972648446,-0.4140644700972098,-0.4430215428902062,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.3573577256294692,0.0,-0.2337585630647204,-0.4906736184001433,-0.0669060407810662,-0.0982845326855521,1.687780922933097,-0.6291626389113075
143.198.238.130,1.0,-0.1090560149612825,-0.3801918903828834,-0.048965821407039,0.0620532057604075,-0.1643694599772435,-0.9359294097094876,-0.1867585819019948,0.2315110517479258,-0.018493455636298,-0.546778576416177,0.0932797751804933,-0.1053209523218134,-0.7514684204712566,-0.7477468757162261,4.0,0.0936788381662565,0.9498216749520898,-0.6865340327625291,-0.6060996365109901,-0.3140513115806153,3.12274353783451,-0.4140644700972098,-0.3343812017580289,-0.6960613415805591,-0.5554493321487757,-0.5914456684098596,-0.3981276604286983,0.0,-0.0457725316949454,-0.4480430226987153,0.6766658869957393,-0.0982845326855521,-0.6957040649485765,-0.6291626389113075
206.189.198.237,1.0,-0.1085842395417252,-0.3801918903828834,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,1.3747662982668507,0.971654738551514,-2.8613715984142383,-0.0184936081702151,-0.5483758914165449,1.0746941912226775,-0.1053209523218134,-0.7514684204712566,-0.7477468757162261,4.0,1.076964818725466,0.9498216749520898,-0.6937689906838231,-0.6159212796196184,-0.5206830303496087,1.9629318049984663,-0.4140644700972098,-0.4430215428902062,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.3981276604286983,0.0,-0.2337585630647204,-0.4480430226987153,-0.0669060407810662,-0.0982845326855521,0.1689214164343162,-0.6291626389113075
194.36.111.59,1.0,-4.138481880941998e-05,-0.2833060027788562,-0.3568778691651179,0.0620532057604075,-0.1643694599772435,0.9126271566715832,0.1199124745903032,0.1818750547636018,-0.0184926694999563,-0.5419866314150734,1.0746941912226775,-0.1053209523218134,1.611328250259094,1.6127713405360558,3.0,1.076964818725466,-1.537112681729712,-0.6310660220326084,-0.5569914209678483,-0.2623933818883669,0.591111475837554,-0.2769599365382223,-0.1171005194936745,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.1127381168340948,0.0,-0.2337585630647204,-0.4906736184001433,-0.0669060407810662,0.5251361540879764,-0.0853407967636775,2.318098155602077
89.22.67.66,1.0,-0.1088680383606814,-0.3801918903828834,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,1.3747662982668507,0.3461253665527379,-0.3108246523138084,-0.0184935377699457,-0.5483758914165449,-0.888134640861691,-0.1053209523218134,1.611328250259094,1.6127713405360558,3.0,-0.8896071423929532,-2.1144338072034534,-0.6913573380433918,-0.612647398583409,-0.5206830303496087,0.8405333538668108,-0.4140644700972098,-0.4430215428902062,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.3981276604286983,0.0,-0.2337585630647204,-0.4054124269972873,-0.0669060407810662,-0.0982845326855521,1.921232035514973,1.9099155765389408
209.141.51.187,1.0,-0.1089480430358153,-0.3788896607107863,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,0.2194184442786815,-0.0384119307465195,0.3730133026056592,-0.0184569061630955,-0.5435839464154413,-0.888134640861691,-0.1053209523218134,-0.7595760561061157,-0.755846693124935,4.0,-0.8896071423929532,-0.5480613626389084,-0.6672408116390784,-0.5962779934023617,-0.4431961358112362,1.1398396075019188,-0.3455122033177161,-0.3343812017580289,-0.626908679918832,-0.4791382858145651,-0.4904589492933027,-0.2758178560310111,0.0,-0.2337585630647204,-0.3201512355944315,-0.0669060407810662,1.148556840861505,0.1910082933334145,1.781135928991066
185.149.40.210,1.0,-0.1058837952062609,-0.3801918903828834,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,-0.9359294097094876,0.34576957251827,0.3965922218913594,-0.0180306559985682,-0.5483758914165449,-0.888134640861691,-0.1053209523218134,1.611328250259094,1.6127713405360558,3.0,-0.8896071423929532,-0.1563557582054247,-0.6889456854029604,-0.612647398583409,-0.5206830303496087,0.4664005368229256,-0.4140644700972098,-0.4430215428902062,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.3981276604286983,0.0,-0.2337585630647204,-0.4906736184001433,-0.0669060407810662,0.3173292584968002,-0.2034298389570511,-0.235977183360075
37.1.209.213,1.0,-0.1090237685688217,-0.3801918903828834,-0.048965821407039,0.0620532057604075,-0.1643694599772435,-0.9359294097094876,-1.2276688927752195,0.1592282936254259,-0.0184878705482581,-0.546778576416177,2.056108607264862,-0.1053209523218134,1.611328250259094,1.6127713405360558,3.0,2.060250799284676,-1.537112681729712,-0.6889456854029604,-0.6093735175471995,2.010555524570561,2.04898235291856,-0.3455122033177161,-0.3887013723241175,-0.0967382738455918,-0.4791382858145651,-0.5241211889988217,-0.3573577256294692,0.0,-0.2337585630647204,-0.1496288527887197,3.279167634214559,11.538901620420312,1.0441677353730214,0.6504832259631432
195.39.195.216,1.0,-0.1090326325060858,-0.3801918903828834,0.7208142979881582,0.0620532057604075,-0.1643694599772435,-0.9359294097094876,0.2623638096250104,-1.4458593538130788,-0.0184785073124264,-0.5483758914165449,-0.888134640861691,-0.1053209523218134,1.611328250259094,1.6127713405360558,3.0,-0.8896071423929532,0.3757764973552971,-0.6889456854029604,-0.6159212796196184,-0.4690251006573603,0.7470001496058395,-0.4140644700972098,-0.4430215428902062,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.3981276604286983,0.0,-0.2337585630647204,-0.4906736184001433,-0.0669060407810662,-0.0982845326855521,-0.0678786088903836,2.0517362010536884
5.79.71.205,1.0,-0.1053218827143178,-0.3437294595641635,-0.7417679288627165,0.0620532057604075,-5.230549753632485,-0.9359294097094876,-2.990735167285397,0.7172843506502302,-0.0147075638149381,-0.5244161664110267,1.0746941912226775,-0.1053209523218134,1.611328250259094,1.6127713405360558,3.0,1.076964818725466,-1.537112681729712,0.8279838254283479,-0.2426988414917405,-0.4690251006573603,-0.2818650972648446,-0.2769599365382223,-0.2800610311919403,0.5486865683305268,0.5129053165301717,0.4857460021667466,-0.3573577256294692,0.0,-0.2337585630647204,-0.3201512355944315,-0.0669060407810662,-0.0982845326855521,1.2378465223329835,2.050106078932829
145.239.11.61,1.0,0.2393362251698965,-0.3801918903828834,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,1.3747662982668507,0.3513753582586396,0.3954343937804032,-0.0180158719419919,-0.546778576416177,0.0932797751804933,-0.1053209523218134,1.611328250259094,1.6127713405360558,7.0,0.0936788381662565,-1.537112681729712,-0.6913573380433918,-0.612647398583409,-0.5206830303496087,0.0922677197790405,-0.4140644700972098,-0.4430215428902062,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.3981276604286983,0.0,-0.2337585630647204,-0.4480430226987153,-0.0669060407810662,0.109522362905624,-0.6831695629682941,-0.4883200876690751
23.129.64.218,1.0,-0.1090399681783044,-0.3801918903828834,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,-0.9359294097094876,0.8046521824109198,-2.4155307357854374,-0.0184935143031892,-0.5483758914165449,-0.888134640861691,-0.1053209523218134,-0.760698094966297,-0.7569676499984617,4.0,-0.8896071423929532,-0.0407762451067995,-0.6961806433242544,-0.6191951606558278,1.3648314034174562,0.9652442928814392,-0.4140644700972098,-0.4430215428902062,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.0719681820348657,0.0,-0.2337585630647204,-0.4906736184001433,0.6766658869957393,8.837411977735023,0.3071517766952431,1.1512567414910817
193.189.100.196,1.0,-0.0832595122986326,-0.3593562156293292,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,1.3747662982668507,0.9580443033994616,-2.7021258918586937,-0.018493502569811,-0.5483758914165449,-0.888134640861691,-0.1053209523218134,1.611328250259094,1.6127713405360558,3.0,-0.8896071423929532,0.4175611714441937,-0.6937689906838231,-0.6159212796196184,2.010555524570561,1.008893121536559,-0.4140644700972098,-0.4430215428902062,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,2.129608297123504,0.0,-0.2337585630647204,-0.4906736184001433,0.3048799231073365,17.357494696973248,-0.1020534660707208,1.2451517756525698
157.65.62.224,1.0,-0.1054080462975852,-0.3801918903828834,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,1.3747662982668507,0.3384521548053773,0.3944571511835436,-0.0183849218876227,-0.5483758914165449,-0.888134640861691,-0.1053209523218134,-0.575416903828603,-0.5718651262699778,8.0,-0.8896071423929532,-1.3382928043177842,-0.6937689906838231,-0.6159212796196184,-0.5206830303496087,0.4664005368229256,-0.4140644700972098,-0.4430215428902062,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.3981276604286983,0.0,-0.2337585630647204,-0.4906736184001433,-0.0669060407810662,-0.0982845326855521,-0.5704547283669756,0.2713168206512999
206.189.65.29,1.0,-0.1088150075636013,-0.3801918903828834,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,0.2194184442786815,0.876669670745919,0.6212420877279337,-0.0184924348323916,-0.546778576416177,2.056108607264862,-0.1053209523218134,-0.7514684204712566,-0.7477468757162261,4.0,2.060250799284676,0.9498216749520898,-0.6937689906838231,-0.6159212796196184,-0.4948540655034845,2.212353683027723,-0.4140644700972098,-0.3887013723241175,-0.6960613415805591,-0.5554493321487757,-0.5914456684098596,-0.3981276604286983,0.0,-0.2337585630647204,-0.4480430226987153,-0.0669060407810662,0.3173292584968002,0.1695114629651946,-0.6291626389113075
85.17.31.122,1.0,-0.1090410685291372,-0.3437294595641635,-0.8187459408022363,0.0620532057604075,-5.230549753632485,-0.9359294097094876,0.0506706095424419,0.4067988953307532,0.0495992454773455,-0.27363771135327,0.0932797751804933,-0.1053209523218134,1.611328250259094,1.6127713405360558,3.0,0.0936788381662565,-0.9241905114659208,1.7154719971070786,-0.5569914209678483,2.010555524570561,2.004086414873293,0.4771149980362091,3.196429885037731,1.5859764932564315,-0.3265161931461441,2.741116062436516,3.678865819494209,0.0,-0.1397655473798329,-0.4054124269972873,4.022739561991364,5.928115439458558,1.8684467918066592,2.050106078932829
161.35.124.45,1.0,-0.1090297288024993,-0.3775874310386891,-0.4338558811046377,0.0620532057604075,-0.1643694599772435,1.3747662982668507,0.1609677631366141,0.327261999766824,-0.0184860636080099,-0.546778576416177,1.0746941912226775,-0.1053209523218134,-0.7514684204712566,-0.7477468757162261,4.0,1.076964818725466,0.9498216749520898,-0.6624175063582158,-0.6093735175471995,-0.4948540655034845,2.711197439086237,-0.4140644700972098,-0.4430215428902062,-0.6960613415805591,-0.5554493321487757,-0.5914456684098596,-0.3981276604286983,0.0,-0.2337585630647204,-0.4480430226987153,-0.0669060407810662,0.109522362905624,-0.5421962836989597,-0.6291626389113075
43.130.45.93,1.0,-0.1085842395417252,-0.3801918903828834,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,1.3747662982668507,0.971654738551514,0.2517968244980995,-0.0184935612367022,-0.546778576416177,0.0932797751804933,-0.1053209523218134,1.611328250259094,1.6127713405360558,6.0,0.0936788381662565,-1.9639745489213645,-0.6961806433242544,-0.6191951606558278,-0.5206830303496087,-0.094798688742902,-0.4140644700972098,-0.3887013723241175,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.3981276604286983,0.0,-0.2337585630647204,-0.4906736184001433,0.3048799231073365,-0.0982845326855521,1.1058834130621984,-0.8639002243150286
159.203.108.168,1.0,-0.1090045124292479,-0.3801918903828834,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,-0.9359294097094876,0.2662885282495082,0.27580800952056,-0.0184924230990133,-0.5483758914165449,1.0746941912226775,-0.1053209523218134,-0.7514684204712566,-0.7477468757162261,4.0,1.076964818725466,0.9498216749520898,-0.6913573380433918,-0.6159212796196184,-0.4690251006573603,0.8405333538668108,-0.3455122033177161,-0.3887013723241175,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.3981276604286983,0.0,-0.1397655473798329,-0.4906736184001433,-0.0669060407810662,0.3173292584968002,-0.563485800421195,-0.6291626389113075
185.102.217.178,1.0,0.0358074645726669,-0.1770440615357296,1.4905944173833554,0.0620532057604075,-0.1643694599772435,-0.9359294097094876,-0.7929872020766717,-2.483587941508132,-0.0184936081702151,-0.5483758914165449,-0.888134640861691,-0.1053209523218134,1.611328250259094,1.6127713405360558,3.0,-0.8896071423929532,0.4347096019408835,-0.6913573380433918,-0.612647398583409,-0.5206830303496087,1.5887989879545812,-0.4140644700972098,-0.4430215428902062,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.3573577256294692,0.0,-0.2337585630647204,-0.4906736184001433,-0.0669060407810662,-0.0982845326855521,-0.2122964841237649,2.018481709788161
183.245.15.19,1.0,-0.109053111257696,-0.3801918903828834,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,1.3747662982668507,-0.0003086581405446,0.3192448947212559,-0.0184929159008992,-0.5483758914165449,0.0932797751804933,-0.1053209523218134,1.611328250259094,1.6127713405360558,0.0,0.0936788381662565,-2.28231125612794,-0.6913573380433918,-0.6159212796196184,-0.5206830303496087,0.2793341283009831,-0.4140644700972098,-0.4430215428902062,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.3981276604286983,0.0,-0.2337585630647204,-0.4480430226987153,-0.0669060407810662,-0.0982845326855521,-0.2596118370188006,1.8632940838823688
23.129.64.130,1.0,-0.1090399681783044,-0.3801918903828834,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,-0.9359294097094876,0.8046521824109198,-2.4155307357854374,-0.0184935143031892,-0.5483758914165449,-0.888134640861691,-0.1053209523218134,-0.760698094966297,-0.7569676499984617,4.0,-0.8896071423929532,-0.0407762451067995,-0.6937689906838231,-0.6159212796196184,2.010555524570561,1.644918910511164,-0.4140644700972098,-0.4430215428902062,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,0.4988109051543412,0.0,-0.2337585630647204,-0.4906736184001433,1.048451850884142,20.68240502643207,0.3071517766952431,1.1512567414910817
43.153.63.216,1.0,-0.1090460302963183,-0.3801918903828834,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,1.3747662982668507,-0.2716397358965696,0.4622242805866127,-0.0184895953548587,-0.5355973714136019,-0.888134640861691,-0.1053209523218134,1.611328250259094,1.6127713405360558,6.0,-0.8896071423929532,-1.9639745489213645,-0.6889456854029604,-0.6093735175471995,-0.5206830303496087,-0.2818650972648446,-0.4140644700972098,-0.4430215428902062,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.3573577256294692,0.0,-0.2337585630647204,-0.4906736184001433,-0.0669060407810662,-0.0982845326855521,1.1069518756991945,-0.8639002243150286
185.173.39.49,1.0,-0.1071930598707727,-0.3801918903828834,-0.8187459408022363,0.0620532057604075,-0.1643694599772435,1.3747662982668507,0.3484248944399309,-2.861372836998011,-0.0184936316369716,-0.5483758914165449,-0.888134640861691,-0.1053209523218134,1.611328250259094,1.6127713405360558,3.0,-0.8896071423929532,0.3206562832697929,-0.6961806433242544,-0.6191951606558278,-0.3657092412728636,2.24353141778138,-0.4140644700972098,-0.3887013723241175,-0.7191122288011348,-0.5936048553158809,-0.6251079081153785,-0.1942779864325529,0.0,0.048220483989942,-0.4054124269972873,-0.0669060407810662,-0.0982845326855521,-0.1988848859489336,0.0920033873567905
