apex,label,feat_suspicious,feat_length,feat_entropy,feat_faketld,feat_brand_pos,feat_pop_keywords,feat_similar,feat_minus,length,entropy,num_subdomains,subdomain_len,has_www,valid_tlds,has_single_subdomain,has_tld_subdomain,digit_ex_subdomains_ratio,underscore_ratio,has_ip,has_digits,vowel_ratio,digit_ratio,alphabet_cardinality,repeated_char_ratio,consec_consonants_ratio,consec_digit_ratio,1-gram-mean,1-gram-std,1-gram-median,1-gram-max,1-gram-min,1-gram-lower-q,1-gram-upper-q,2-gram-mean,2-gram-std,2-gram-median,2-gram-max,2-gram-min,2-gram-lower-q,2-gram-upper-q,3-gram-mean,3-gram-std,3-gram-median,3-gram-max,3-gram-min,3-gram-lower-q,3-gram-upper-q
r3970ym.asia,1,0,-0.7497215618898784,0.2307615924131525,0,-1.0,0,-0.9295529397811224,-0.3423158324890221,-0.7497215618898784,0.2307615924131525,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,1,-0.9175114710313188,4.057742004506144,-0.1243206296771229,-0.5588697400613298,1.4173770090511844,4.74912488379018,-1.1952903145013427,-1.1050521441936032,-0.3674315927680718,-0.759190826638868,1,-0.0775515280790167,-1.0713445632501344,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
71adayr.asia,1,0,-0.7497215618898784,-1.3310845508253712,0,-1.0,0,-0.9295529397811224,-0.3423158324890221,-0.7497215618898784,-1.3310845508253717,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,1,0.96025371874749,1.9073999310213223,-0.9237330958515928,-0.5588697400613298,-0.783751797442888,2.2724306851580414,-0.2445539029753716,1.275860334489987,-0.3674315927680718,1.298878291484309,1,-0.0775515280790167,-1.0713445632501344,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
e058lq6.asia,1,0,-0.7497215618898784,0.2307615924131525,0,-1.0,0,-0.9295529397811224,-0.3423158324890221,-0.7497215618898784,0.2307615924131525,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,1,0.0213711238580852,4.057742004506144,-0.1243206296771229,-0.5588697400613298,0.3168126058041487,2.2724306851580414,-1.1952903145013427,-1.1050521441936032,-0.3674315927680718,-0.759190826638868,1,-0.0775515280790167,-1.0713445632501344,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
cutewarrior.com,1,0,-0.1845906074262901,-0.0661903570062565,0,-1.0,0,-0.549397230089392,-0.3423158324890221,-0.1845906074262901,-0.0661903570062579,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,0.7724771997696093,-0.2429421424634974,-0.1243206296771229,1.2329162489206968,-1.223977558741702,-0.2042635134740973,-0.1257118515346253,0.1653174402046312,-0.3674315927680718,0.2698437324227206,1,-0.0775515280790167,-0.1459887585314441,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
gas-investments.org,1,0,0.5689173318584941,0.7253102117594249,0,-1.0,0,0.2109141892940689,1.9975053055083944,0.5689173318584941,0.7253102117594195,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,-0.7692668507856236,-0.2429421424634974,0.675091836497347,-0.5588697400613298,1.1856792399465452,-0.2042635134740973,0.2582393915816331,0.117682837292891,-0.3674315927680718,0.2698437324227206,1,-0.0775515280790167,0.7793670461872463,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
highbpdaily.life,1,0,0.0037863773949059,0.3386029986210618,0,-1.0,0,-0.9295529397811224,-0.3423158324890221,0.0037863773949059,0.3386029986210605,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,-0.2133495248642656,-0.2429421424634974,0.275385603410112,-0.5588697400613298,0.3168126058041487,-0.2042635134740973,-0.2445539029753716,0.0873922830615223,-0.3674315927680718,0.2698437324227206,1,-0.0775515280790167,-0.6086666608907894,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
automobileshop.top,1,1,0.380540347037298,0.4961583005556283,0,-1.0,0,-0.549397230089392,-0.3423158324890221,0.380540347037298,0.4961583005556298,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,1.2732145837106243,-0.2429421424634974,0.675091836497347,-0.5588697400613298,-1.517461399607578,-0.2042635134740973,-0.0434365851525698,0.8317745726842684,-0.3674315927680718,1.298878291484309,1,-0.0775515280790167,-1.0713445632501344,1.8809936443006112,1.7765863696307962,1.0,1.3407569836737845,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
vivaslimfast.life,1,0,0.1921633622161019,-0.3901270758056853,0,-1.0,0,0.2109141892940689,-0.3423158324890221,0.1921633622161019,-0.3901270758056909,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,0.2422846755967685,-0.2429421424634974,-0.5240268627643578,-0.5588697400613298,0.1225953581723184,-0.2042635134740973,1.19343491945766,0.1678694900385341,3.02340997947327,0.2698437324227206,1,-0.0775515280790167,0.7793670461872463,2.0529589050586403,1.8534818483442488,1.0,1.3407569836737845,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
kazandiniz.net,1,0,-0.3729675922474862,-0.9535774734388962,0,-1.0,0,-0.549397230089392,-0.3423158324890221,-0.3729675922474862,-0.9535774734388978,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,0.2896232938264862,-0.2429421424634974,-0.9237330958515928,-0.5588697400613298,-1.098198769799184,-0.2042635134740973,0.626954474256769,0.3435335759060413,-0.3674315927680718,0.2698437324227206,1,-0.0775515280790167,0.7793670461872463,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
cricketid888.com,1,0,0.0037863773949059,-0.1992358039176913,0,-1.0,0,-0.9295529397811224,-0.3423158324890221,0.0037863773949059,-0.1992358039176927,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,1,-0.9175114710313188,2.1761926902069257,-0.1243206296771229,1.120929624609322,1.1422359082394258,1.6532571355000074,0.2308143027876144,0.6629811216625658,-0.3674315927680718,0.2698437324227206,1,-0.0775515280790167,-0.1459887585314441,0.7632194493734185,1.19936574377158,1.0,1.3407569836737845,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
norwich.pw,1,1,-1.1264755315322703,-0.6950000283838453,0,-1.0,0,-0.9295529397811224,-0.3423158324890221,-1.1264755315322703,-0.695000028383844,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,-1.4808410279649613,-0.2429421424634974,-0.9237330958515928,-0.5588697400613298,0.9771512477523702,-0.2042635134740973,-1.1160622802075113,-0.9965817065758804,-0.3674315927680718,-0.759190826638868,1,-0.0775515280790167,-1.0713445632501344,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
canels.nl,1,0,-1.3148525163534666,-1.9333801444820748,0,-1.0,0,1.7315370280609907,-0.3423158324890221,-1.3148525163534666,-1.9333801444820755,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,-1.2304723359944538,-0.2429421424634974,-1.7231455620260627,-0.5588697400613298,-0.0500421952781967,-0.2042635134740973,-0.4313056980965438,-0.4695454618731937,-0.3674315927680718,-0.759190826638868,1,-0.0775515280790167,-0.1459887585314441,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
louisbagshow.com,1,0,0.0037863773949059,0.7290645344306927,0,-1.0,0,0.2109141892940689,-0.3423158324890221,0.0037863773949059,0.7290645344306901,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,0.4908124213027877,-0.2429421424634974,0.675091836497347,-0.5588697400613298,-0.5086106966311282,-0.2042635134740973,-0.6467885386209742,-0.0905203554050033,-0.3674315927680718,0.2698437324227206,1,-0.0775515280790167,-1.0713445632501344,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
advancedcameta.com.br,1,0,0.9456713015008864,0.1860728399158032,0,-1.0,0,-0.549397230089392,-0.3423158324890221,0.9456713015008864,0.1860728399158005,1,4.374117292698618,0,1,0,0,1.0,0.0,0,0,0.0213711238580852,-0.2429421424634974,0.275385603410112,-0.5588697400613298,0.7884830643385925,-0.2042635134740973,1.3895243043348915,1.1576046066412486,1.3279891933525991,1.298878291484309,1,-0.0775515280790167,0.7793670461872463,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
champion-suomi.com,1,0,0.380540347037298,0.2341542708149672,0,-1.0,0,-0.9295529397811224,1.9975053055083944,0.380540347037298,0.2341542708149672,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,0.6472928537843552,-0.2429421424634974,0.275385603410112,-0.5588697400613298,-0.0500421952781967,-0.2042635134740973,0.4090773799487338,0.5863697250865022,-0.3674315927680718,0.2698437324227206,1,-0.0775515280790167,0.7793670461872463,0.6020020174127663,1.0815996564963648,1.0,1.3407569836737845,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
test2.ir,1,0,-1.5032295011746626,-1.856788949507601,0,-1.0,0,-0.1692415203976615,-0.3423158324890221,-1.5032295011746626,-1.856788949507603,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,1,-0.9175114710313188,1.3698144126501182,-1.7231455620260627,-0.5588697400613298,0.3168126058041487,-0.2042635134740973,-0.9915610834600632,-0.8444491893656038,-0.3674315927680718,-0.759190826638868,1,-0.0775515280790167,-1.0713445632501344,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
italydea.it,1,0,-0.9380985467110744,-1.344575030847554,0,-1.0,0,0.2109141892940689,-0.3423158324890221,-0.9380985467110744,-1.3445750308475573,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,1.3870185346063093,-0.2429421424634974,-1.3234393289388278,-0.5588697400613298,-1.7842648913038293,-0.2042635134740973,-0.081146082244345,-0.3686519904499652,-0.3674315927680718,-0.759190826638868,1,-0.0775515280790167,0.7793670461872463,1.4797413691985437,1.6501474270483858,1.0,1.3407569836737845,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
nathaliagibson.autos,1,0,0.7572943166796902,0.2421076575592697,0,-1.0,0,-0.9295529397811224,-0.3423158324890221,0.7572943166796902,0.2421076575592683,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,1.3358067567032517,-0.2429421424634974,0.275385603410112,-0.5588697400613298,-1.0038646780922944,-0.2042635134740973,1.0627086628728393,0.892813065736583,1.3279891933525991,1.298878291484309,1,-0.0775515280790167,0.7793670461872463,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
lacnl.fr,1,0,-1.5032295011746626,-1.856788949507601,0,-1.0,0,-0.549397230089392,-0.3423158324890221,-1.5032295011746626,-1.856788949507603,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,-2.3258353633654254,-0.2429421424634974,-1.7231455620260627,-0.5588697400613298,1.9676592106747024,-0.2042635134740973,-0.9915610834600632,-0.8444491893656038,-0.3674315927680718,-0.759190826638868,1,-0.0775515280790167,-1.0713445632501344,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
gsenc.cam,1,0,-1.3148525163534666,-1.2392263030427306,0,-1.0,0,-0.1692415203976615,-0.3423158324890221,-1.3148525163534666,-1.2392263030427308,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,-1.2304723359944538,-0.2429421424634974,-1.3234393289388278,-0.5588697400613298,1.4173770090511844,-0.2042635134740973,-1.0615930066305028,-0.9276583442905084,-0.3674315927680718,-0.759190826638868,1,-0.0775515280790167,-1.0713445632501344,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
2rf5eb.com,1,0,-1.1264755315322703,-0.0702615710884353,0,-1.0,0,-0.9295529397811224,-0.3423158324890221,-1.1264755315322703,-0.0702615710884367,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,1,-1.4808410279649613,2.337468345718288,-0.5240268627643578,-0.5588697400613298,0.9771512477523702,-0.2042635134740973,-1.5518164688235816,-2.132802727108814,-0.3674315927680718,-1.7882253857004566,1,-0.0775515280790167,-1.0713445632501344,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
nonuclear.top,1,1,-0.5613445770686822,0.1509561786643641,0,-1.0,0,-0.9295529397811224,-0.3423158324890221,-0.5613445770686822,0.1509561786643641,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,0.5991450284054108,-0.2429421424634974,-0.1243206296771229,-0.5588697400613298,-0.9530693979424318,-0.2042635134740973,-0.8387641601791022,-0.753930626720747,-0.3674315927680718,-0.759190826638868,1,-0.0775515280790167,-1.0713445632501344,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
shanghaibeijing.com,1,0,0.5689173318584941,0.7253102117594277,0,-1.0,0,-0.9295529397811224,-0.3423158324890221,0.5689173318584941,0.7253102117594195,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,0.4166901111799397,-0.2429421424634974,0.675091836497347,-0.5588697400613298,-0.2045073746812906,-0.2042635134740973,0.2582393915816331,0.117682837292891,-0.3674315927680718,0.2698437324227206,1,-0.0775515280790167,0.7793670461872463,1.730524041137336,1.7063087500173633,1.0,1.3407569836737845,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
1g4f00g.asia,1,0,-0.7497215618898784,-0.8104691697458637,0,-1.0,0,-0.9295529397811224,-0.3423158324890221,-0.7497215618898784,-0.8104691697458652,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,1,-0.9175114710313188,4.057742004506144,-0.9237330958515928,1.6808627461662051,1.4173770090511844,2.2724306851580414,-0.2445539029753716,-0.4284711963094134,-0.3674315927680718,-0.759190826638868,1,-0.0775515280790167,0.7793670461872463,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
mdtie.com,1,0,-1.3148525163534666,-1.2392263030427322,0,-1.0,0,0.9712256086775298,-0.3423158324890221,-1.3148525163534666,-1.2392263030427308,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,0.0213711238580852,-0.2429421424634974,-1.3234393289388278,-0.5588697400613298,-0.0500421952781967,-0.2042635134740973,-1.0615930066305028,-0.9276583442905084,-0.3674315927680718,-0.759190826638868,1,-0.0775515280790167,-1.0713445632501344,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
buyelectronicsnyc.com,1,0,0.9456713015008864,0.8933492881812386,0,-1.0,0,-0.1692415203976615,-0.3423158324890221,0.9456713015008864,0.8933492881812346,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,-0.5151332160787172,-0.2429421424634974,1.074798069584582,-0.5588697400613298,-0.4693048250865921,-0.2042635134740973,0.4090773799487338,0.7810943031891004,-0.3674315927680718,1.298878291484309,1,-0.0775515280790167,0.7793670461872463,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
paylah-65-sg.life,1,0,0.1921633622161019,1.2185537806344515,0,-1.0,0,-0.1692415203976615,4.337326443505811,0.1921633622161019,1.2185537806344475,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,1,-1.0831966348353317,1.274946379996376,1.074798069584582,-0.5588697400613298,0.8994643486996378,1.5439912149721189,-0.7114333907783039,-0.6813417964876686,-0.3674315927680718,-0.759190826638868,1,-0.0775515280790167,-1.0713445632501344,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
8p93ax5.asia,1,0,-0.7497215618898784,-0.4863568109718517,0,-1.0,0,-0.9295529397811224,-0.3423158324890221,-0.7497215618898784,-0.4863568109718518,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,1,0.0213711238580852,4.057742004506144,-0.5240268627643578,-0.5588697400613298,0.3168126058041487,2.2724306851580414,-0.7674589293146556,0.0230250830381943,-0.3674315927680718,0.2698437324227206,1,-0.0775515280790167,-1.0713445632501344,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
arabianfootball.co,1,0,0.380540347037298,-0.3289975557540456,0,-1.0,0,-0.9295529397811224,-0.3423158324890221,0.380540347037298,-0.3289975557540457,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,1.2732145837106243,-0.2429421424634974,-0.1243206296771229,2.4274402415753844,-0.0500421952781967,-0.2042635134740973,0.9438666114320928,1.3675896257450264,-0.3674315927680718,1.298878291484309,1,-0.0775515280790167,0.7793670461872463,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
useek.vip,1,1,-1.3148525163534666,-1.2392263030427322,0,-1.0,0,-0.549397230089392,-0.3423158324890221,-1.3148525163534666,-1.2392263030427308,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,1.2732145837106243,-0.2429421424634974,-1.3234393289388278,2.4274402415753844,-1.517461399607578,-0.2042635134740973,-1.0615930066305028,-0.9276583442905084,-0.3674315927680718,-0.759190826638868,1,-0.0775515280790167,-1.0713445632501344,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
5378qgp.asia,1,0,-0.7497215618898784,0.2307615924131525,0,-1.0,0,-0.9295529397811224,-0.3423158324890221,-0.7497215618898784,0.2307615924131525,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,1,-0.9175114710313188,4.057742004506144,-0.1243206296771229,-0.5588697400613298,1.4173770090511844,4.74912488379018,-1.1952903145013427,-1.1050521441936032,-0.3674315927680718,-0.759190826638868,1,-0.0775515280790167,-1.0713445632501344,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
robotadliaukrajinciv.cz,1,0,1.3224252711432785,1.576848306738116,0,-1.0,0,-0.549397230089392,-0.3423158324890221,1.3224252711432785,1.5768483067381134,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,0.6745068420420192,-0.2429421424634974,1.874210535759052,-0.5588697400613298,-0.1138430302490404,-0.2042635134740973,0.1639656488521944,0.346789772319881,-0.3674315927680718,0.2698437324227206,1,-0.0775515280790167,0.7793670461872463,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
htlgop9.asia,1,0,-0.7497215618898784,0.2307615924131525,0,-1.0,0,-0.9295529397811224,-0.3423158324890221,-0.7497215618898784,0.2307615924131525,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,1,0.0213711238580852,0.8322288942789127,-0.1243206296771229,-0.5588697400613298,0.3168126058041487,-0.2042635134740973,-1.1952903145013427,-1.1050521441936032,-0.3674315927680718,-0.759190826638868,1,-0.0775515280790167,-1.0713445632501344,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
endopediatrica.com,1,0,0.380540347037298,0.4961583005556283,0,-1.0,0,-0.9295529397811224,-0.3423158324890221,0.380540347037298,0.496158300555627,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,1.2732145837106243,-0.2429421424634974,0.275385603410112,-0.5588697400613298,-0.783751797442888,-0.2042635134740973,0.4090773799487338,-0.3526864999911387,1.3279891933525991,-0.759190826638868,1,-0.0775515280790167,0.7793670461872463,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
boldasart.ca,1,0,-0.7497215618898784,-0.4863568109718517,0,-1.0,0,2.1116927377527213,-0.3423158324890221,-0.7497215618898784,-0.4863568109718518,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,0.0213711238580852,-0.2429421424634974,-0.5240268627643578,-0.5588697400613298,0.3168126058041487,-0.2042635134740973,-0.7674589293146556,0.0230250830381943,-0.3674315927680718,0.2698437324227206,1,-0.0775515280790167,-1.0713445632501344,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
pnc-banknp.com,1,0,-0.3729675922474862,-0.5073357182278883,0,-1.0,1,1.7315370280609907,1.9975053055083944,-0.3729675922474862,-0.5073357182278911,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,-2.1246462358891254,-0.2429421424634974,-0.5240268627643578,-0.5588697400613298,1.73182398140748,-0.2042635134740973,0.0168986101942703,0.2505545925149068,-0.3674315927680718,0.2698437324227206,1,-0.0775515280790167,0.316689143827901,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
alertnotification.co,1,0,0.7572943166796902,-0.1115977825906229,0,-1.0,1,-0.9295529397811224,-0.3423158324890221,0.7572943166796902,-0.1115977825906243,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,1.3358067567032517,-0.2429421424634974,-0.1243206296771229,-0.5588697400613298,-1.664203320040516,-0.2042635134740973,1.6569189200765695,0.8459014525192114,3.02340997947327,0.2698437324227206,1,-0.0775515280790167,1.704722850905937,0.47661068144337,0.984052280783611,1.0,1.3407569836737845,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
dc04o8g.asia,1,0,-0.7497215618898784,0.2307615924131525,0,-1.0,0,-0.9295529397811224,-0.3423158324890221,-0.7497215618898784,0.2307615924131525,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,1,0.0213711238580852,2.982570967763733,-0.1243206296771229,-0.5588697400613298,0.3168126058041487,2.2724306851580414,-1.1952903145013427,-1.1050521441936032,-0.3674315927680718,-0.759190826638868,1,-0.0775515280790167,-1.0713445632501344,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
2235buy.xyz,1,1,-0.9380985467110744,-0.7766309787608188,0,-1.0,0,-0.9295529397811224,-0.3423158324890221,-0.9380985467110744,-0.7766309787608218,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,1,-2.709923697638364,4.448713290594293,-0.9237330958515928,1.884474790368709,1.817582246595561,5.199432919905116,-0.680308091591441,-0.6297235997417359,-0.3674315927680718,-0.759190826638868,1,-0.0775515280790167,-1.0713445632501344,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
e-xacct.com,1,0,-0.9380985467110744,-0.9909979121849972,0,-1.0,0,-0.9295529397811224,1.9975053055083944,-0.9380985467110744,-0.990997912185,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,-0.661452581516027,-0.2429421424634974,-0.9237330958515928,1.884474790368709,0.6169665339624311,-0.2042635134740973,-0.680308091591441,0.1396393139570537,-0.3674315927680718,0.2698437324227206,1,-0.0775515280790167,-1.0713445632501344,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
qhjf.ltd,1,0,-1.5032295011746626,-1.0758658778883394,0,-1.0,0,-0.9295529397811224,-0.3423158324890221,-1.5032295011746626,-1.0758658778883412,0,-0.2392109553655139,0,1,0,0,0.0,0.0,0,0,-3.734159255699532,-0.2429421424634974,-1.3234393289388278,-0.5588697400613298,3.618505815545257,-0.2042635134740973,-1.5518164688235816,-2.132802727108814,-0.3674315927680718,-1.7882253857004566,1,-0.0775515280790167,-1.0713445632501344,-0.5265200063118034,-0.6240436551596986,1.0,-0.6405596761071882,1,1.0,-0.0718686600169783,-0.1643574894301382,-0.2026865085532048,1.0,-0.2120525406649538,1,1.0,-0.0352488502186279
